"BOROCODE","City, State, Zip ","ORIGINAL MARKET VALUE","Borough","Postcode","Latitude","Longitude","NTA"
"4","HOLLIS               NY 11423-3413","533000","QUEENS   ","11423","40.711678","-73.75479","Hollis                                                                     "
"4","JAMAICA              NY 11433-4117","545000","QUEENS   ","11433","40.69603","-73.773784","St. Albans                                                                 "
"4","LAURELTON            NY 11413-3619","417000","QUEENS   ","11413","40.66513","-73.746162","Springfield Gardens South-Brookville                                       "
"4","SAINT ALBANS         NY 11412-1512","423000","QUEENS   ","11412","40.702174","-73.772768","St. Albans                                                                 "
"4","JAMAICA              NY 11435-4055","417000","QUEENS   ","11435","40.702582","-73.806531","Jamaica                                                                    "
"4","SAINT ALBANS         NY 11412-2315","468000","QUEENS   ","11412","40.698066","-73.767798","St. Albans                                                                 "
"4","JAMAICA              NY 11423-2539","587000","QUEENS   ","11423","40.712536","-73.771827","Jamaica                                                                    "
"4","HOLLIS               NY 11423-2035","710000","QUEENS   ","11423","40.715922","-73.76985","Hollis                                                                     "
"4","HOLLIS               NY 11423-2631","458000","QUEENS   ","11423","40.714145","-73.765267","Hollis                                                                     "
"4","JAMAICA              NY 11432-2040","692000","QUEENS   ","11432","40.715165","-73.794385","Briarwood-Jamaica Hills                                                    "
"4","JAMAICA              NY 11423-2212","502000","QUEENS   ","11423","40.718567","-73.758758","Hollis                                                                     "
"4","HOLLIS               NY 11423-1137","894000","QUEENS   ","11423","40.721669","-73.776165","Jamaica Estates-Holliswood                                                 "
"4","HOLLIS               NY 11423-1576","11692000","QUEENS   ","11423","40.722071","-73.76213","Jamaica Estates-Holliswood                                                 "
"4","NEW YORK             NY 10036-2604","12766000",,,,,
"4","JAMAICA              NY 11423-1576","19103000","QUEENS   ","11423","40.722071","-73.76213","Jamaica Estates-Holliswood                                                 "
"4","JAMAICA              NY 11428-1054","359000","QUEENS   ","11428","40.717167","-73.752155","Queens Village                                                             "
"4","QUEENS VILLAGE       NY 11428-1055","403000","QUEENS   ","11428","40.717522","-73.751331","Queens Village                                                             "
"4","JAMAICA              NY 11428-1023","423000","QUEENS   ","11428","40.719417","-73.75277","Queens Village                                                             "
"4","QUEENS VLG           NY 11427-2238","426000","QUEENS   ","11427","40.719423","-73.757045","Jamaica Estates-Holliswood                                                 "
"4","QUEENS VILLAGE       NY 11427-2335","486000","QUEENS   ","11427","40.72144","-73.751637","Queens Village                                                             "
"4","JAMAICA              NY 11427-1732","475000","QUEENS   ","11427","40.721751","-73.758476","Jamaica Estates-Holliswood                                                 "
"4","QUEENS VLG           NY 11428-1729","431000","QUEENS   ","11428","40.719462","-73.743535","Queens Village                                                             "
"4","HOLLIS               NY 11423-2033","368000","QUEENS   ","11423","40.715985","-73.769864","Hollis                                                                     "
"4","OZONE PARK           NY 11417-1732","496000","QUEENS   ","11417","40.683376","-73.838651","Richmond Hill                                                              "
"4","QUEENS VILLAGE       NY 11428-1224","454000","QUEENS   ","11428","40.723435","-73.746456","Queens Village                                                             "
"4","JAMAICA              NY 11427-2330","419000","QUEENS   ","11427","40.724511","-73.750056","Queens Village                                                             "
"4","JAMAICA              NY 11427-2407","492000","QUEENS   ","11427","40.725089","-73.745768","Queens Village                                                             "
"4","JAMAICA              NY 11427-2014","417000","QUEENS   ","11427","40.730093","-73.746113","Queens Village                                                             "
"4","HOLLIS               NY 11423-3026","449000","QUEENS   ","11423","40.714738","-73.756976","Hollis                                                                     "
"4","JAMAICA              NY 11427     ","463000",,,,,
"4","JAMAICA              NY 11428-2009","442000","QUEENS   ","11428","40.721044","-73.730805","Queens Village                                                             "
"4","JAMAICA              NY 11423-3042","366000","QUEENS   ","11423","40.712469","-73.760256","Hollis                                                                     "
"4","JAMAICA              NY 11423-2831","678000","QUEENS   ","11423","40.709252","-73.766991","Hollis                                                                     "
"4","JAMAICA              NY 11423-3413","549000","QUEENS   ","11423","40.711754","-73.75448","Hollis                                                                     "
"4","JAMAICA              NY 11423-3224","568000","QUEENS   ","11423","40.709205","-73.763817","Hollis                                                                     "
"4","SAINT ALBANS         NY 11412-2726","616000","QUEENS   ","11412","40.697904","-73.759821","St. Albans                                                                 "
"4","JAMAICA              NY 11412-2011","461000","QUEENS   ","11412","40.701881","-73.764943","St. Albans                                                                 "
"4","JAMAICA              NY 11412-2415","433000","QUEENS   ","11412","40.699954","-73.760715","St. Albans                                                                 "
"4","GLEN OAKS            NY 11435     ","429000","QUEENS   ","11426","40.744557","-73.7219","Bellerose                                                                  "
"4","FOREST HILLS         NY 11375-6704","364000","QUEENS   ","11375","40.708909","-73.851365","Forest Hills                                                               "
"4","JAMAICA              NY 11412-2553","340000","QUEENS   ","11412","40.701741","-73.750466","Queens Village                                                             "
"4","QUEENS VILLAGE       NY 11429-2211","399000","QUEENS   ","11429","40.70334","-73.74637","Queens Village                                                             "
"4","JAMAICA              NY 11435-3329","386000","QUEENS   ","11435","40.705964","-73.808909","Jamaica                                                                    "
"4","SOUTH OZONE PARK     NY 11420-1122","355000","QUEENS   ","11420","40.678821","-73.826192","South Ozone Park                                                           "
"4","SAINT ALBANS         NY 11412-2821","366000","QUEENS   ","11412","40.698311","-73.755925","St. Albans                                                                 "
"4","SAINT ALBANS         NY 11412-2710","443000","QUEENS   ","11412","40.695888","-73.758876","St. Albans                                                                 "
